1380718980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380719127 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380719874 111 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380720029 450 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380720426 456 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380720851 461 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380721023 462 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380721887 488 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380724972 495 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380726801 517 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380726884 522 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380729133 523 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380730291 528 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380758943 529 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380759465 530 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380759641 532 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380759878 534 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380774477 535 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380774513 539 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380774543 570 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380774613 574 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380775052 576 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380801797 614 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380802385 723 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380813742 783 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380881216 798 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380881472 813 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380881982 878 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380890123 898 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380895017 901 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380895532 904 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380904798 907 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380904837 909 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380905636 911 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389532221 939 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389533685 970 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389535004 1018 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389537202 1034 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389537383 1036 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389609651 1279 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389610242 273206 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389611470 273207 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389613891 273222 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389618714 273334 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389698272 273520 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389703466 273532 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389704107 273540 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389783489 273542 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389874917 273572 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1389875449 273597 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392632914 273628 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392633797 273640 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392635337 273671 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392635826 273935 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392640245 273946 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392641519 273955 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392642364 274009 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392821199 274060 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392821614 274066 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392821778 274066 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392895106 274076 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392895124 274077 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1392895599 274096 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393322601 274107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393322954 274125 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393322977 274128 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393323616 274166 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393331117 274176 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393331946 274265 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393332766 274290 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393333291 274294 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393333427 274297 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393389984 274299 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393390034 274486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393411154 274510 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393411859 274605 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393412726 274625 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393422362 274628 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393423284 274652 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1393478904 274859 0 0 0 0 0 0 0 0 0 0 0 0 0 0
